/ID-Task/  -/Lat/  -/Long/ -/Day/  -/Hour/ -/Minute/   -/Duration/ -/Remaining time/ -/Resources/    -/Coverage/ -/Ligitimacy/ -/on peak hour/ -/grid_number/ -/Task value
1	 49.607562245147925	 6.120559519020145	 2	 9	 56	 60	 60	 6	 100	 True	 True	 96	 2
2	 49.59373052664449	 6.119308016672075	 1	 9	 11	 40	 40	 8	 100	 True	 True	 51	 8
3	 49.62053606305832	 6.151942448180133	 1	 9	 2	 50	 50	 2	 100	 True	 True	 130	 9
4	 49.61235558816937	 6.133935046920279	 1	 9	 56	 20	 20	 3	 100	 True	 True	 98	 6
5	 49.62861524673394	 6.162366753876891	 2	 12	 2	 50	 50	 4	 100	 True	 False	 146	 9
6	 49.63199562482738	 6.173192302632164	 1	 9	 15	 60	 60	 6	 100	 True	 True	 162	 5
7	 49.61123259767828	 6.103715999623125	 1	 18	 16	 30	 30	 5	 100	 True	 False	 94	 8
8	 49.59675507474872	 6.133890128116352	 1	 9	 16	 30	 30	 9	 100	 True	 True	 68	 5
9	 49.59550313415015	 6.153532857817803	 1	 13	 43	 70	 70	 1	 100	 True	 False	 70	 3
10	 49.603107795915285	 6.081387577964502	 2	 18	 26	 20	 20	 2	 100	 True	 False	 77	 7
11	 49.60539291069161	 6.1609273492385475	 2	 18	 9	 30	 30	 1	 100	 True	 False	 86	 2
12	 49.62589444140999	 6.099172850392269	 1	 13	 41	 60	 60	 3	 100	 True	 False	 139	 5
13	 49.591150669054755	 6.127541442573031	 2	 13	 46	 40	 40	 5	 100	 True	 False	 52	 3
14	 49.628035363615915	 6.1541277268709935	 2	 18	 54	 20	 20	 1	 100	 True	 False	 145	 4
15	 49.61609180525531	 6.125154524214789	 1	 14	 9	 50	 50	 9	 100	 True	 False	 112	 9
16	 49.61060767250028	 6.133773439100439	 1	 18	 12	 40	 40	 1	 100	 True	 False	 98	 3
17	 49.626547443956966	 6.143036050447477	 1	 9	 41	 60	 60	 2	 100	 True	 True	 144	 9
18	 49.63083290489244	 6.1082975513995486	 2	 9	 41	 60	 60	 1	 100	 True	 True	 155	 7
19	 49.60799418368121	 6.121394395789373	 1	 14	 24	 50	 50	 4	 100	 True	 False	 96	 6
20	 49.60085558479594	 6.119540265621441	 1	 9	 40	 70	 70	 6	 100	 True	 True	 66	 7
21	 49.606414935587146	 6.106137742840035	 2	 9	 39	 20	 20	 1	 100	 True	 True	 80	 6
22	 49.64630167806517	 6.105793742162536	 2	 12	 6	 20	 20	 6	 100	 True	 False	 185	 10
23	 49.630944500665805	 6.16113189302796	 2	 12	 41	 40	 40	 9	 100	 True	 False	 161	 2
24	 49.639788626087295	 6.153694831879214	 1	 9	 38	 60	 60	 9	 100	 True	 True	 175	 7
25	 49.62029325950612	 6.184373386821507	 1	 18	 35	 60	 60	 8	 100	 True	 False	 134	 9
26	 49.61866375386348	 6.172793229029171	 2	 9	 27	 60	 60	 7	 100	 True	 True	 132	 3
27	 49.624687734322784	 6.175358304349323	 2	 15	 2	 60	 60	 7	 100	 True	 False	 148	 9
28	 49.642406723075034	 6.129854116227239	 1	 15	 34	 50	 50	 1	 100	 True	 False	 187	 5
29	 49.594155797722294	 6.093396570606493	 1	 9	 55	 80	 80	 1	 100	 True	 True	 48	 1
30	 49.63631988922528	 6.082217363690068	 1	 18	 44	 20	 20	 5	 100	 True	 False	 167	 7
31	 49.64640474307746	 6.102183538135972	 2	 18	 1	 40	 40	 9	 100	 True	 False	 184	 1
32	 49.62760033280164	 6.152197606796611	 1	 14	 26	 40	 40	 3	 100	 True	 False	 145	 3
33	 49.623159160124196	 6.128018940280248	 2	 9	 12	 30	 30	 8	 100	 True	 True	 127	 5
34	 49.63239040049389	 6.164549861622885	 2	 9	 12	 20	 20	 6	 100	 True	 True	 161	 3
35	 49.60387426886107	 6.0975851023332215	 2	 18	 48	 70	 70	 1	 100	 True	 False	 79	 10
36	 49.628276719257784	 6.177346371374746	 1	 15	 17	 30	 30	 6	 100	 True	 False	 148	 6
37	 49.58258265959363	 6.105908962357839	 2	 14	 50	 70	 70	 6	 100	 True	 False	 20	 8
38	 49.62170676323003	 6.105710708125247	 1	 9	 4	 40	 40	 6	 100	 True	 True	 125	 10
39	 49.60871451319904	 6.113658523538464	 1	 18	 16	 30	 30	 6	 100	 True	 False	 95	 6
40	 49.60039340015352	 6.110828898568609	 1	 12	 33	 70	 70	 8	 100	 True	 False	 65	 9
41	 49.61540720598409	 6.191551998074425	 1	 9	 38	 80	 80	 3	 100	 True	 True	 119	 3
42	 49.647506719293325	 6.12320026163448	 2	 14	 53	 20	 20	 9	 100	 True	 False	 202	 6
43	 49.63195839562824	 6.171255621090395	 1	 18	 35	 80	 80	 1	 100	 True	 False	 162	 7
44	 49.61492437037806	 6.132097220614681	 2	 9	 18	 30	 30	 1	 100	 True	 True	 113	 5
45	 49.611330634690255	 6.148930977622601	 2	 13	 40	 20	 20	 9	 100	 True	 False	 100	 7
46	 49.61041016337475	 6.125242252929186	 1	 18	 31	 40	 40	 8	 100	 True	 False	 97	 7
47	 49.61425794046764	 6.125504143428988	 1	 18	 53	 60	 60	 4	 100	 True	 False	 112	 4
48	 49.627396556938805	 6.104385405818184	 2	 9	 22	 50	 50	 3	 100	 True	 True	 139	 4
49	 49.59811703741808	 6.114023327033229	 2	 9	 20	 40	 40	 2	 100	 True	 True	 66	 10
50	 49.64333764050339	 6.0989385668943985	 2	 9	 58	 30	 30	 6	 100	 True	 True	 184	 2
51	 49.60749504600185	 6.109063554407007	 2	 18	 0	 70	 70	 9	 100	 True	 False	 95	 9
52	 49.60641205404396	 6.106770701940987	 2	 14	 8	 20	 20	 2	 100	 True	 False	 80	 9
53	 49.600352451358255	 6.1335892140556085	 1	 18	 12	 70	 70	 9	 100	 True	 False	 68	 6
54	 49.60705330787838	 6.108456290769938	 2	 9	 16	 20	 20	 7	 100	 True	 True	 95	 9
55	 49.594748473062445	 6.149290690879174	 2	 12	 1	 30	 30	 8	 100	 True	 False	 55	 8
56	 49.63438693910657	 6.083531906541128	 1	 9	 57	 40	 40	 5	 100	 True	 True	 152	 2
57	 49.63108433878049	 6.110684469440577	 2	 9	 39	 70	 70	 5	 100	 True	 True	 155	 2
58	 49.62189286782294	 6.120624881261435	 2	 9	 1	 40	 40	 4	 100	 True	 True	 126	 7
59	 49.640487003278935	 6.083927616965281	 2	 14	 6	 40	 40	 3	 100	 True	 False	 167	 10
60	 49.59233576149832	 6.124114210407593	 2	 9	 26	 50	 50	 3	 100	 True	 True	 52	 1
61	 49.593291581351316	 6.1233545701799965	 2	 18	 49	 30	 30	 7	 100	 True	 False	 52	 7
62	 49.60791983769244	 6.098982149619168	 2	 18	 33	 70	 70	 3	 100	 True	 False	 94	 1
63	 49.605970812109966	 6.103401159169013	 1	 9	 38	 20	 20	 6	 100	 True	 True	 79	 4
64	 49.583595172372256	 6.118488037373263	 1	 9	 47	 70	 70	 6	 100	 True	 True	 21	 1
65	 49.59780406017186	 6.0997904531057685	 2	 18	 33	 80	 80	 9	 100	 True	 False	 64	 5
66	 49.6343241819177	 6.177844577419316	 2	 18	 15	 50	 50	 1	 100	 True	 False	 163	 8
67	 49.60029963057068	 6.080546496321383	 2	 14	 57	 20	 20	 2	 100	 True	 False	 62	 7
68	 49.605404288556585	 6.127873802296286	 1	 14	 37	 50	 50	 1	 100	 True	 False	 82	 6
69	 49.634198605162304	 6.082742707296393	 2	 13	 37	 20	 20	 6	 100	 True	 False	 152	 9
70	 49.60447824809096	 6.160405157037572	 1	 13	 12	 30	 30	 1	 100	 True	 False	 86	 2
71	 49.63186554164755	 6.171105034482751	 1	 18	 58	 20	 20	 3	 100	 True	 False	 162	 6
72	 49.59601056446282	 6.11741579315585	 1	 9	 12	 70	 70	 2	 100	 True	 True	 66	 5
73	 49.60292679198312	 6.123669158971793	 1	 9	 34	 70	 70	 9	 100	 True	 True	 82	 5
74	 49.636015300190955	 6.16414644301678	 1	 15	 37	 50	 50	 6	 100	 True	 False	 176	 3
75	 49.59038714055863	 6.11414837574276	 2	 9	 0	 20	 20	 2	 100	 True	 True	 51	 5
76	 49.623069598690236	 6.111394709587134	 1	 18	 31	 60	 60	 1	 100	 True	 False	 125	 3
77	 49.59298877451521	 6.140479454308111	 2	 18	 55	 40	 40	 8	 100	 True	 False	 54	 6
78	 49.58353468504327	 6.114553066921209	 1	 9	 19	 40	 40	 8	 100	 True	 True	 21	 9
79	 49.63950814001215	 6.081243632344315	 1	 14	 43	 60	 60	 5	 100	 True	 False	 167	 2
80	 49.62313252835471	 6.12759553789439	 2	 9	 1	 40	 40	 5	 100	 True	 True	 127	 8
81	 49.605500153455075	 6.160945546242632	 2	 9	 24	 20	 20	 5	 100	 True	 True	 86	 6
